cellId,moduleId,topology,seriesCount,parallelCount,cycle,time,current,voltage,temperature,internalResistanceMOhm,capacityAh,referenceSoc,soh,nominalCapacityAh,sourceDataset,dataProvenance,measurementScope
C047,M4,96S1P,96,1,1,0,100.41,3.4167,29.4,0.42426,100.41,100.0,0.984412,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C047,M4,96S1P,96,1,1,1800,100.41,3.3067,30.3,0.42426,100.41,50.0,0.984412,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C047,M4,96S1P,96,1,1,3600,100.41,3.1967,31.2,0.42426,100.41,0.0,0.984412,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C048,M4,96S1P,96,1,1,0,100.38,3.4174,29.7,0.42535,100.38,100.0,0.984118,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C048,M4,96S1P,96,1,1,1800,100.38,3.3074,30.6,0.42535,100.38,50.0,0.984118,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C048,M4,96S1P,96,1,1,3600,100.38,3.1974,31.5,0.42535,100.38,0.0,0.984118,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C049,M5,96S1P,96,1,1,0,100.32,3.4192,30.5,0.43157,100.32,100.0,0.983529,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C049,M5,96S1P,96,1,1,1800,100.32,3.3092,31.4,0.43157,100.32,50.0,0.983529,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C049,M5,96S1P,96,1,1,3600,100.32,3.1992,32.3,0.43157,100.32,0.0,0.983529,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C050,M5,96S1P,96,1,1,0,100.31,3.4198,30.8,0.43261,100.31,100.0,0.983431,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C050,M5,96S1P,96,1,1,1800,100.31,3.3098,31.7,0.43261,100.31,50.0,0.983431,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C050,M5,96S1P,96,1,1,3600,100.31,3.1998,32.6,0.43261,100.31,0.0,0.983431,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C051,M5,96S1P,96,1,1,0,100.3,3.4204,30.9,0.43466,100.3,100.0,0.983333,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C051,M5,96S1P,96,1,1,1800,100.3,3.3104,31.8,0.43466,100.3,50.0,0.983333,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C051,M5,96S1P,96,1,1,3600,100.3,3.2004,32.7,0.43466,100.3,0.0,0.983333,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C052,M5,96S1P,96,1,1,0,100.3,3.4208,30.8,0.43567,100.3,100.0,0.983333,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C052,M5,96S1P,96,1,1,1800,100.3,3.3108,31.7,0.43567,100.3,50.0,0.983333,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C052,M5,96S1P,96,1,1,3600,100.3,3.2008,32.6,0.43567,100.3,0.0,0.983333,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C053,M5,96S1P,96,1,1,0,100.3,3.4211,30.6,0.43769,100.3,100.0,0.983333,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C053,M5,96S1P,96,1,1,1800,100.3,3.3111,31.5,0.43769,100.3,50.0,0.983333,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C053,M5,96S1P,96,1,1,3600,100.3,3.2011,32.4,0.43769,100.3,0.0,0.983333,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C054,M5,96S1P,96,1,1,0,100.31,3.4212,30.2,0.43968,100.31,100.0,0.983431,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C054,M5,96S1P,96,1,1,1800,100.31,3.3112,31.1,0.43968,100.31,50.0,0.983431,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C054,M5,96S1P,96,1,1,3600,100.31,3.2012,32.0,0.43968,100.31,0.0,0.983431,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C055,M5,96S1P,96,1,1,0,100.33,3.4213,29.8,0.44165,100.33,100.0,0.983627,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C055,M5,96S1P,96,1,1,1800,100.33,3.3113,30.7,0.44165,100.33,50.0,0.983627,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C055,M5,96S1P,96,1,1,3600,100.33,3.2013,31.6,0.44165,100.33,0.0,0.983627,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C056,M5,96S1P,96,1,1,0,100.35,3.4212,29.5,0.44362,100.35,100.0,0.983824,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C056,M5,96S1P,96,1,1,1800,100.35,3.3112,30.4,0.44362,100.35,50.0,0.983824,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C056,M5,96S1P,96,1,1,3600,100.35,3.2012,31.3,0.44362,100.35,0.0,0.983824,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C057,M5,96S1P,96,1,1,0,100.38,3.4211,29.3,0.44555,100.38,100.0,0.984118,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C057,M5,96S1P,96,1,1,1800,100.38,3.3111,30.2,0.44555,100.38,50.0,0.984118,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C057,M5,96S1P,96,1,1,3600,100.38,3.2011,31.1,0.44555,100.38,0.0,0.984118,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C058,M5,96S1P,96,1,1,0,100.41,3.4208,35.8,0.44749,100.41,100.0,0.984412,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C058,M5,96S1P,96,1,1,1800,100.41,3.3108,36.7,0.44749,100.41,50.0,0.984412,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C058,M5,96S1P,96,1,1,3600,100.41,3.2008,37.6,0.44749,100.41,0.0,0.984412,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C059,M5,96S1P,96,1,1,0,100.44,3.4204,36.0,0.44942,100.44,100.0,0.984706,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C059,M5,96S1P,96,1,1,1800,100.44,3.3104,36.9,0.44942,100.44,50.0,0.984706,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C059,M5,96S1P,96,1,1,3600,100.44,3.2004,37.8,0.44942,100.44,0.0,0.984706,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C060,M5,96S1P,96,1,1,0,100.48,3.4199,29.9,0.45133,100.48,100.0,0.985098,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C060,M5,96S1P,96,1,1,1800,100.48,3.3099,30.8,0.45133,100.48,50.0,0.985098,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C060,M5,96S1P,96,1,1,3600,100.48,3.1999,31.7,0.45133,100.48,0.0,0.985098,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C061,M6,96S1P,96,1,1,0,100.49,3.4205,30.7,0.45736,100.49,100.0,0.985196,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C061,M6,96S1P,96,1,1,1800,100.49,3.3105,31.6,0.45736,100.49,50.0,0.985196,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C061,M6,96S1P,96,1,1,3600,100.49,3.2005,32.5,0.45736,100.49,0.0,0.985196,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C062,M6,96S1P,96,1,1,0,100.54,3.4199,31.0,0.45822,100.54,100.0,0.985686,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C062,M6,96S1P,96,1,1,1800,100.54,3.3099,31.9,0.45822,100.54,50.0,0.985686,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C062,M6,96S1P,96,1,1,3600,100.54,3.1999,32.8,0.45822,100.54,0.0,0.985686,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C063,M6,96S1P,96,1,1,0,100.59,3.4192,31.1,0.4601,100.59,100.0,0.986176,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C063,M6,96S1P,96,1,1,1800,100.59,3.3092,32.0,0.4601,100.59,50.0,0.986176,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C063,M6,96S1P,96,1,1,3600,100.59,3.1992,32.9,0.4601,100.59,0.0,0.986176,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C064,M6,96S1P,96,1,1,0,100.65,3.4184,31.0,0.46093,100.65,100.0,0.986765,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C064,M6,96S1P,96,1,1,1800,100.65,3.3084,31.9,0.46093,100.65,50.0,0.986765,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C064,M6,96S1P,96,1,1,3600,100.65,3.1984,32.8,0.46093,100.65,0.0,0.986765,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C065,M6,96S1P,96,1,1,0,100.7,3.4176,30.8,0.4628,100.7,100.0,0.987255,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C065,M6,96S1P,96,1,1,1800,100.7,3.3076,31.7,0.4628,100.7,50.0,0.987255,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C065,M6,96S1P,96,1,1,3600,100.7,3.1976,32.6,0.4628,100.7,0.0,0.987255,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C066,M6,96S1P,96,1,1,0,100.76,3.4168,30.4,0.46363,100.76,100.0,0.987843,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C066,M6,96S1P,96,1,1,1800,100.76,3.3068,31.3,0.46363,100.76,50.0,0.987843,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C066,M6,96S1P,96,1,1,3600,100.76,3.1968,32.2,0.46363,100.76,0.0,0.987843,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C067,M6,96S1P,96,1,1,0,100.83,3.416,30.0,0.46444,100.83,100.0,0.988529,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C067,M6,96S1P,96,1,1,1800,100.83,3.306,30.9,0.46444,100.83,50.0,0.988529,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C067,M6,96S1P,96,1,1,3600,100.83,3.196,31.8,0.46444,100.83,0.0,0.988529,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C068,M6,96S1P,96,1,1,0,100.89,3.4152,29.7,0.46426,100.89,100.0,0.989118,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C068,M6,96S1P,96,1,1,1800,100.89,3.3052,30.6,0.46426,100.89,50.0,0.989118,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C068,M6,96S1P,96,1,1,3600,100.89,3.1952,31.5,0.46426,100.89,0.0,0.989118,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C069,M6,96S1P,96,1,1,0,100.95,3.4145,29.5,0.46509,100.95,100.0,0.989706,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C069,M6,96S1P,96,1,1,1800,100.95,3.3045,30.4,0.46509,100.95,50.0,0.989706,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C069,M6,96S1P,96,1,1,3600,100.95,3.1945,31.3,0.46509,100.95,0.0,0.989706,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C070,M6,96S1P,96,1,1,0,101.02,3.4137,29.5,0.46489,101.02,100.0,0.990392,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C070,M6,96S1P,96,1,1,1800,101.02,3.3037,30.4,0.46489,101.02,50.0,0.990392,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C070,M6,96S1P,96,1,1,3600,101.02,3.1937,31.3,0.46489,101.02,0.0,0.990392,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C071,M6,96S1P,96,1,1,0,95.88,3.3711,29.88,0.59431,95.88,100.0,0.94,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C071,M6,96S1P,96,1,1,1800,95.88,3.2611,30.78,0.59431,95.88,50.0,0.94,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C071,M6,96S1P,96,1,1,3600,95.88,3.1511,31.68,0.59431,95.88,0.0,0.94,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C072,M6,96S1P,96,1,1,0,101.14,3.4125,30.1,0.46453,101.14,100.0,0.991569,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C072,M6,96S1P,96,1,1,1800,101.14,3.3025,31.0,0.46453,101.14,50.0,0.991569,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C072,M6,96S1P,96,1,1,3600,101.14,3.1925,31.9,0.46453,101.14,0.0,0.991569,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C073,M7,96S1P,96,1,1,0,101.16,3.4132,30.8,0.46749,101.16,100.0,0.991765,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C073,M7,96S1P,96,1,1,1800,101.16,3.3032,31.7,0.46749,101.16,50.0,0.991765,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C073,M7,96S1P,96,1,1,3600,101.16,3.1932,32.6,0.46749,101.16,0.0,0.991765,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C074,M7,96S1P,96,1,1,0,101.22,3.4129,31.1,0.46731,101.22,100.0,0.992353,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C074,M7,96S1P,96,1,1,1800,101.22,3.3029,32.0,0.46731,101.22,50.0,0.992353,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C074,M7,96S1P,96,1,1,3600,101.22,3.1929,32.9,0.46731,101.22,0.0,0.992353,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C075,M7,96S1P,96,1,1,0,101.28,3.4126,31.3,0.46613,101.28,100.0,0.992941,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C075,M7,96S1P,96,1,1,1800,101.28,3.3026,32.2,0.46613,101.28,50.0,0.992941,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C075,M7,96S1P,96,1,1,3600,101.28,3.1926,33.1,0.46613,101.28,0.0,0.992941,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C076,M7,96S1P,96,1,1,0,101.33,3.4126,31.2,0.46498,101.33,100.0,0.993431,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C076,M7,96S1P,96,1,1,1800,101.33,3.3026,32.1,0.46498,101.33,50.0,0.993431,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C076,M7,96S1P,96,1,1,3600,101.33,3.1926,33.0,0.46498,101.33,0.0,0.993431,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C077,M7,96S1P,96,1,1,0,101.38,3.4125,30.9,0.46383,101.38,100.0,0.993922,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C077,M7,96S1P,96,1,1,1800,101.38,3.3025,31.8,0.46383,101.38,50.0,0.993922,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C077,M7,96S1P,96,1,1,3600,101.38,3.1925,32.7,0.46383,101.38,0.0,0.993922,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C078,M7,96S1P,96,1,1,0,101.43,3.4127,30.6,0.46167,101.43,100.0,0.994412,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C078,M7,96S1P,96,1,1,1800,101.43,3.3027,31.5,0.46167,101.43,50.0,0.994412,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C078,M7,96S1P,96,1,1,3600,101.43,3.1927,32.4,0.46167,101.43,0.0,0.994412,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C079,M7,96S1P,96,1,1,0,101.47,3.4129,30.2,0.46055,101.47,100.0,0.994804,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C079,M7,96S1P,96,1,1,1800,101.47,3.3029,31.1,0.46055,101.47,50.0,0.994804,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C079,M7,96S1P,96,1,1,3600,101.47,3.1929,32.0,0.46055,101.47,0.0,0.994804,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C080,M7,96S1P,96,1,1,0,101.51,3.4132,29.9,0.45843,101.51,100.0,0.995196,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C080,M7,96S1P,96,1,1,1800,101.51,3.3032,30.8,0.45843,101.51,50.0,0.995196,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C080,M7,96S1P,96,1,1,3600,101.51,3.1932,31.7,0.45843,101.51,0.0,0.995196,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C081,M7,96S1P,96,1,1,0,101.54,3.4136,29.7,0.45633,101.54,100.0,0.99549,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C081,M7,96S1P,96,1,1,1800,101.54,3.3036,30.6,0.45633,101.54,50.0,0.99549,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C081,M7,96S1P,96,1,1,3600,101.54,3.1936,31.5,0.45633,101.54,0.0,0.99549,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C082,M7,96S1P,96,1,1,0,101.56,3.4142,29.7,0.45527,101.56,100.0,0.995686,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C082,M7,96S1P,96,1,1,1800,101.56,3.3042,30.6,0.45527,101.56,50.0,0.995686,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C082,M7,96S1P,96,1,1,3600,101.56,3.1942,31.5,0.45527,101.56,0.0,0.995686,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C083,M7,96S1P,96,1,1,0,101.59,3.4148,29.9,0.45318,101.59,100.0,0.99598,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C083,M7,96S1P,96,1,1,1800,101.59,3.3048,30.8,0.45318,101.59,50.0,0.99598,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C083,M7,96S1P,96,1,1,3600,101.59,3.1948,31.7,0.45318,101.59,0.0,0.99598,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C084,M7,96S1P,96,1,1,0,101.6,3.4155,30.2,0.45115,101.6,100.0,0.996078,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C084,M7,96S1P,96,1,1,1800,101.6,3.3055,31.1,0.45115,101.6,50.0,0.996078,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C084,M7,96S1P,96,1,1,3600,101.6,3.1955,32.0,0.45115,101.6,0.0,0.996078,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C085,M8,96S1P,96,1,1,0,101.57,3.4174,31.0,0.45324,101.57,100.0,0.995784,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
